index	ROIName7	R	A	S	ROILabel17	ROIName17	name
827	7Networks_RH_Default_Par_11	54	-48	32	771	17Networks_RH_ContB_IPL_2	7Networks_RH_Default_Par_11
828	7Networks_RH_Default_Par_12	50	-60	34	817	17Networks_RH_DefaultA_IPL_5	7Networks_RH_Default_Par_12
829	7Networks_RH_Default_Par_13	58	-56	34	818	17Networks_RH_DefaultA_IPL_6	7Networks_RH_Default_Par_13
830	7Networks_RH_Default_Par_14	46	-68	42	819	17Networks_RH_DefaultA_IPL_7	7Networks_RH_Default_Par_14
831	7Networks_RH_Default_Par_15	50	-58	46	773	17Networks_RH_ContB_IPL_4	7Networks_RH_Default_Par_15
832	7Networks_RH_Default_Temp_1	46	10	-38	852	17Networks_RH_DefaultB_AntTemp_1	7Networks_RH_Default_Temp_1
833	7Networks_RH_Default_Temp_2	58	-4	-26	853	17Networks_RH_DefaultB_AntTemp_2	7Networks_RH_Default_Temp_2
834	7Networks_RH_Default_Temp_3	52	8	-28	854	17Networks_RH_DefaultB_AntTemp_3	7Networks_RH_Default_Temp_3
835	7Networks_RH_Default_Temp_4	48	18	-22	881	17Networks_RH_TempPar_1	7Networks_RH_Default_Temp_4
836	7Networks_RH_Default_Temp_5	64	-10	-16	811	17Networks_RH_DefaultA_Temp_1	7Networks_RH_Default_Temp_5
837	7Networks_RH_Default_Temp_6	56	-2	-20	812	17Networks_RH_DefaultA_Temp_2	7Networks_RH_Default_Temp_6
838	7Networks_RH_Default_Temp_7	54	10	-18	882	17Networks_RH_TempPar_2	7Networks_RH_Default_Temp_7
839	7Networks_RH_Default_Temp_8	64	-24	-16	766	17Networks_RH_ContB_Temp_2	7Networks_RH_Default_Temp_8
840	7Networks_RH_Default_Temp_9	54	2	-14	883	17Networks_RH_TempPar_3	7Networks_RH_Default_Temp_9
841	7Networks_RH_Default_Temp_10	54	-12	-14	848	17Networks_RH_DefaultB_Temp_1	7Networks_RH_Default_Temp_10
842	7Networks_RH_Default_Temp_11	64	-18	-10	849	17Networks_RH_DefaultB_Temp_2	7Networks_RH_Default_Temp_11
843	7Networks_RH_Default_Temp_12	54	-6	-10	884	17Networks_RH_TempPar_4	7Networks_RH_Default_Temp_12
844	7Networks_RH_Default_Temp_13	64	-28	-4	850	17Networks_RH_DefaultB_Temp_3	7Networks_RH_Default_Temp_13
845	7Networks_RH_Default_Temp_14	50	-20	-8	885	17Networks_RH_TempPar_5	7Networks_RH_Default_Temp_14
846	7Networks_RH_Default_Temp_15	50	-30	-4	886	17Networks_RH_TempPar_6	7Networks_RH_Default_Temp_15
847	7Networks_RH_Default_Temp_16	62	-38	0	851	17Networks_RH_DefaultB_Temp_4	7Networks_RH_Default_Temp_16
848	7Networks_RH_Default_Temp_17	50	-38	4	891	17Networks_RH_TempPar_11	7Networks_RH_Default_Temp_17
849	7Networks_RH_Default_PFCv_1	30	20	-20	863	17Networks_RH_DefaultB_PFCv_1	7Networks_RH_Default_PFCv_1
850	7Networks_RH_Default_PFCv_2	36	26	-18	864	17Networks_RH_DefaultB_PFCv_2	7Networks_RH_Default_PFCv_2
851	7Networks_RH_Default_PFCv_3	36	38	-12	789	17Networks_RH_ContB_PFClv_2	7Networks_RH_Default_PFCv_3
852	7Networks_RH_Default_PFCv_4	46	30	-12	865	17Networks_RH_DefaultB_PFCv_3	7Networks_RH_Default_PFCv_4
853	7Networks_RH_Default_PFCv_5	48	32	-4	867	17Networks_RH_DefaultB_PFCv_5	7Networks_RH_Default_PFCv_5
854	7Networks_RH_Default_PFCv_6	54	32	4	868	17Networks_RH_DefaultB_PFCv_6	7Networks_RH_Default_PFCv_6
855	7Networks_RH_Default_PFCv_7	56	22	8	869	17Networks_RH_DefaultB_PFCv_7	7Networks_RH_Default_PFCv_7
856	7Networks_RH_Default_PFCdPFCm_1	4	42	-12	836	17Networks_RH_DefaultA_PFCm_1	7Networks_RH_Default_PFCdPFCm_1
857	7Networks_RH_Default_PFCdPFCm_2	6	56	-10	837	17Networks_RH_DefaultA_PFCm_2	7Networks_RH_Default_PFCdPFCm_2
858	7Networks_RH_Default_PFCdPFCm_3	6	34	-6	838	17Networks_RH_DefaultA_PFCm_3	7Networks_RH_Default_PFCdPFCm_3
859	7Networks_RH_Default_PFCdPFCm_4	8	50	-4	839	17Networks_RH_DefaultA_PFCm_4	7Networks_RH_Default_PFCdPFCm_4
860	7Networks_RH_Default_PFCdPFCm_5	8	64	4	840	17Networks_RH_DefaultA_PFCm_5	7Networks_RH_Default_PFCdPFCm_5
861	7Networks_RH_Default_PFCdPFCm_6	6	40	0	841	17Networks_RH_DefaultA_PFCm_6	7Networks_RH_Default_PFCdPFCm_6
862	7Networks_RH_Default_PFCdPFCm_7	18	66	10	842	17Networks_RH_DefaultA_PFCm_7	7Networks_RH_Default_PFCdPFCm_7
863	7Networks_RH_Default_PFCdPFCm_8	8	54	10	843	17Networks_RH_DefaultA_PFCm_8	7Networks_RH_Default_PFCdPFCm_8
864	7Networks_RH_Default_PFCdPFCm_9	10	44	10	844	17Networks_RH_DefaultA_PFCm_9	7Networks_RH_Default_PFCdPFCm_9
865	7Networks_RH_Default_PFCdPFCm_10	6	32	12	845	17Networks_RH_DefaultA_PFCm_10	7Networks_RH_Default_PFCdPFCm_10
866	7Networks_RH_Default_PFCdPFCm_11	6	66	16	846	17Networks_RH_DefaultA_PFCm_11	7Networks_RH_Default_PFCdPFCm_11
867	7Networks_RH_Default_PFCdPFCm_12	16	62	22	855	17Networks_RH_DefaultB_PFCd_1	7Networks_RH_Default_PFCdPFCm_12
868	7Networks_RH_Default_PFCdPFCm_13	6	22	20	710	17Networks_RH_SalVentAttnB_Cinga_1	7Networks_RH_Default_PFCdPFCm_13
869	7Networks_RH_Default_PFCdPFCm_14	8	46	22	847	17Networks_RH_DefaultA_PFCm_12	7Networks_RH_Default_PFCdPFCm_14
870	7Networks_RH_Default_PFCdPFCm_15	6	58	26	856	17Networks_RH_DefaultB_PFCd_2	7Networks_RH_Default_PFCdPFCm_15
871	7Networks_RH_Default_PFCdPFCm_16	16	52	36	857	17Networks_RH_DefaultB_PFCd_3	7Networks_RH_Default_PFCdPFCm_16
872	7Networks_RH_Default_PFCdPFCm_17	8	58	38	858	17Networks_RH_DefaultB_PFCd_4	7Networks_RH_Default_PFCdPFCm_17
873	7Networks_RH_Default_PFCdPFCm_18	22	40	34	820	17Networks_RH_DefaultA_PFCd_1	7Networks_RH_Default_PFCdPFCm_18
874	7Networks_RH_Default_PFCdPFCm_19	4	46	40	859	17Networks_RH_DefaultB_PFCd_5	7Networks_RH_Default_PFCdPFCm_19
875	7Networks_RH_Default_PFCdPFCm_20	12	46	48	860	17Networks_RH_DefaultB_PFCd_6	7Networks_RH_Default_PFCdPFCm_20
876	7Networks_RH_Default_PFCdPFCm_21	28	30	40	821	17Networks_RH_DefaultA_PFCd_2	7Networks_RH_Default_PFCdPFCm_21
877	7Networks_RH_Default_PFCdPFCm_22	24	40	44	822	17Networks_RH_DefaultA_PFCd_3	7Networks_RH_Default_PFCdPFCm_22
878	7Networks_RH_Default_PFCdPFCm_23	8	34	56	861	17Networks_RH_DefaultB_PFCd_7	7Networks_RH_Default_PFCdPFCm_23
879	7Networks_RH_Default_PFCdPFCm_24	24	24	48	823	17Networks_RH_DefaultA_PFCd_4	7Networks_RH_Default_PFCdPFCm_24
880	7Networks_RH_Default_PFCdPFCm_25	20	34	54	824	17Networks_RH_DefaultA_PFCd_5	7Networks_RH_Default_PFCdPFCm_25
881	7Networks_RH_Default_PFCdPFCm_26	12	22	62	862	17Networks_RH_DefaultB_PFCd_8	7Networks_RH_Default_PFCdPFCm_26
882	7Networks_RH_Default_pCunPCC_1	10	-50	8	874	17Networks_RH_DefaultC_Rsp_2	7Networks_RH_Default_pCunPCC_1
883	7Networks_RH_Default_pCunPCC_2	8	-46	14	825	17Networks_RH_DefaultA_pCunPCC_1	7Networks_RH_Default_pCunPCC_2
884	7Networks_RH_Default_pCunPCC_3	12	-56	18	875	17Networks_RH_DefaultC_Rsp_3	7Networks_RH_Default_pCunPCC_3
885	7Networks_RH_Default_pCunPCC_4	6	-52	18	826	17Networks_RH_DefaultA_pCunPCC_2	7Networks_RH_Default_pCunPCC_4
886	7Networks_RH_Default_pCunPCC_5	8	-42	22	807	17Networks_RH_ContC_Cingp_1	7Networks_RH_Default_pCunPCC_5
887	7Networks_RH_Default_pCunPCC_6	12	-64	26	799	17Networks_RH_ContC_pCun_1	7Networks_RH_Default_pCunPCC_6
888	7Networks_RH_Default_pCunPCC_7	4	-58	24	827	17Networks_RH_DefaultA_pCunPCC_3	7Networks_RH_Default_pCunPCC_7
889	7Networks_RH_Default_pCunPCC_8	6	-48	26	828	17Networks_RH_DefaultA_pCunPCC_4	7Networks_RH_Default_pCunPCC_8
890	7Networks_RH_Default_pCunPCC_9	6	-42	32	829	17Networks_RH_DefaultA_pCunPCC_5	7Networks_RH_Default_pCunPCC_9
891	7Networks_RH_Default_pCunPCC_10	4	-32	30	810	17Networks_RH_ContC_Cingp_4	7Networks_RH_Default_pCunPCC_10
892	7Networks_RH_Default_pCunPCC_11	12	-52	30	830	17Networks_RH_DefaultA_pCunPCC_6	7Networks_RH_Default_pCunPCC_11
893	7Networks_RH_Default_pCunPCC_12	4	-64	32	831	17Networks_RH_DefaultA_pCunPCC_7	7Networks_RH_Default_pCunPCC_12
894	7Networks_RH_Default_pCunPCC_13	6	-34	36	832	17Networks_RH_DefaultA_pCunPCC_8	7Networks_RH_Default_pCunPCC_13
895	7Networks_RH_Default_pCunPCC_14	4	-24	38	833	17Networks_RH_DefaultA_pCunPCC_9	7Networks_RH_Default_pCunPCC_14
896	7Networks_RH_Default_pCunPCC_15	10	-44	38	834	17Networks_RH_DefaultA_pCunPCC_10	7Networks_RH_Default_pCunPCC_15
897	7Networks_RH_Default_pCunPCC_16	8	-54	36	835	17Networks_RH_DefaultA_pCunPCC_11	7Networks_RH_Default_pCunPCC_16
898	7Networks_RH_Default_pCunPCC_17	6	-64	44	802	17Networks_RH_ContC_pCun_4	7Networks_RH_Default_pCunPCC_17
899	7Networks_RH_Default_pCunPCC_18	8	-48	44	803	17Networks_RH_ContC_pCun_5	7Networks_RH_Default_pCunPCC_18
900	7Networks_RH_Default_pCunPCC_19	6	-54	46	805	17Networks_RH_ContC_pCun_7	7Networks_RH_Default_pCunPCC_19
